transaction_id,product_id,quantity,product_name,category,cost_price,selling_price,customer_id,transaction_date,revenue,profit,month
971,4,1,Yogurt,Dairy,6.19,8.5,461,6/4/2024,8.5,2.31,2024-06
971,13,3,Butter,Dairy,8.41,11.82,461,6/4/2024,35.46,10.23,2024-06
972,3,2,Feta Cheese,Dairy,7.45,10.5,220,7/8/2024,21,6.1,2024-07
973,11,3,Coffee,Beverages,0.7,1.06,240,9/19/2024,3.18,1.08,2024-09
973,5,2,Olive Oil,Grocery,1.98,2.61,240,9/19/2024,5.22,1.26,2024-09
974,10,2,Apples,Fruits,7.23,9.99,413,3/20/2024,19.98,5.52,2024-03
974,7,1,Rice,Grocery,1.05,1.32,413,3/20/2024,1.32,0.27,2024-03
974,10,3,Apples,Fruits,7.23,9.99,413,3/20/2024,29.97,8.28,2024-03
974,6,1,Pasta,Grocery,1.98,2.86,413,3/20/2024,2.86,0.88,2024-03
975,1,1,Milk,Dairy,4.06,5.17,397,9/8/2024,5.17,1.11,2024-09
975,10,2,Apples,Fruits,7.23,9.99,397,9/8/2024,19.98,5.52,2024-09
976,7,1,Rice,Grocery,1.05,1.32,46,4/6/2024,1.32,0.27,2024-04
977,6,3,Pasta,Grocery,1.98,2.86,35,9/16/2024,8.58,2.64,2024-09
977,4,1,Yogurt,Dairy,6.19,8.5,35,9/16/2024,8.5,2.31,2024-09
978,12,1,Sugar,Grocery,9.71,12.43,253,9/16/2024,12.43,2.72,2024-09
979,2,1,Bread,Bakery,9.53,12.6,390,4/12/2024,12.6,3.07,2024-04
979,4,3,Yogurt,Dairy,6.19,8.5,390,4/12/2024,25.5,6.93,2024-04
979,6,2,Pasta,Grocery,1.98,2.86,390,4/12/2024,5.72,1.76,2024-04
979,4,1,Yogurt,Dairy,6.19,8.5,390,4/12/2024,8.5,2.31,2024-04
980,9,1,Eggs,Dairy,6.21,8.36,82,2/9/2024,8.36,2.15,2024-02
980,3,1,Feta Cheese,Dairy,7.45,10.5,82,2/9/2024,10.5,3.05,2024-02
981,4,2,Yogurt,Dairy,6.19,8.5,371,9/29/2024,17,4.62,2024-09
981,4,3,Yogurt,Dairy,6.19,8.5,371,9/29/2024,25.5,6.93,2024-09
981,11,3,Coffee,Beverages,0.7,1.06,371,9/29/2024,3.18,1.08,2024-09
982,2,1,Bread,Bakery,9.53,12.6,256,4/10/2024,12.6,3.07,2024-04
983,15,3,Soft Drinks,Beverages,2.23,2.72,197,12/24/2024,8.16,1.47,2024-12
983,11,3,Coffee,Beverages,0.7,1.06,197,12/24/2024,3.18,1.08,2024-12
983,4,1,Yogurt,Dairy,6.19,8.5,197,12/24/2024,8.5,2.31,2024-12
984,7,2,Rice,Grocery,1.05,1.32,303,11/3/2024,2.64,0.54,2024-11
985,7,1,Rice,Grocery,1.05,1.32,409,8/8/2024,1.32,0.27,2024-08
985,4,2,Yogurt,Dairy,6.19,8.5,409,8/8/2024,17,4.62,2024-08
986,2,2,Bread,Bakery,9.53,12.6,450,11/3/2024,25.2,6.14,2024-11
986,4,2,Yogurt,Dairy,6.19,8.5,450,11/3/2024,17,4.62,2024-11
986,10,1,Apples,Fruits,7.23,9.99,450,11/3/2024,9.99,2.76,2024-11
987,1,3,Milk,Dairy,4.06,5.17,10,5/3/2024,15.51,3.33,2024-05
987,10,2,Apples,Fruits,7.23,9.99,10,5/3/2024,19.98,5.52,2024-05
987,7,2,Rice,Grocery,1.05,1.32,10,5/3/2024,2.64,0.54,2024-05
987,13,2,Butter,Dairy,8.41,11.82,10,5/3/2024,23.64,6.82,2024-05
987,6,2,Pasta,Grocery,1.98,2.86,10,5/3/2024,5.72,1.76,2024-05
988,5,2,Olive Oil,Grocery,1.98,2.61,312,8/18/2024,5.22,1.26,2024-08
988,15,2,Soft Drinks,Beverages,2.23,2.72,312,8/18/2024,5.44,0.98,2024-08
988,5,2,Olive Oil,Grocery,1.98,2.61,312,8/18/2024,5.22,1.26,2024-08
989,10,1,Apples,Fruits,7.23,9.99,286,6/26/2024,9.99,2.76,2024-06
990,5,2,Olive Oil,Grocery,1.98,2.61,242,3/3/2024,5.22,1.26,2024-03
990,14,3,Juice,Beverages,2.52,3.62,242,3/3/2024,10.86,3.3,2024-03
991,6,1,Pasta,Grocery,1.98,2.86,251,4/25/2024,2.86,0.88,2024-04
992,7,1,Rice,Grocery,1.05,1.32,365,7/9/2024,1.32,0.27,2024-07
992,1,3,Milk,Dairy,4.06,5.17,365,7/9/2024,15.51,3.33,2024-07
992,14,1,Juice,Beverages,2.52,3.62,365,7/9/2024,3.62,1.1,2024-07
992,15,2,Soft Drinks,Beverages,2.23,2.72,365,7/9/2024,5.44,0.98,2024-07
993,7,1,Rice,Grocery,1.05,1.32,5,3/2/2024,1.32,0.27,2024-03
993,12,2,Sugar,Grocery,9.71,12.43,5,3/2/2024,24.86,5.44,2024-03
993,2,3,Bread,Bakery,9.53,12.6,5,3/2/2024,37.8,9.21,2024-03
993,7,3,Rice,Grocery,1.05,1.32,5,3/2/2024,3.96,0.81,2024-03
994,12,2,Sugar,Grocery,9.71,12.43,119,9/12/2024,24.86,5.44,2024-09
994,5,2,Olive Oil,Grocery,1.98,2.61,119,9/12/2024,5.22,1.26,2024-09
995,12,3,Sugar,Grocery,9.71,12.43,289,1/7/2024,37.29,8.16,2024-01
996,11,3,Coffee,Beverages,0.7,1.06,374,6/3/2024,3.18,1.08,2024-06
996,2,1,Bread,Bakery,9.53,12.6,374,6/3/2024,12.6,3.07,2024-06
997,13,2,Butter,Dairy,8.41,11.82,65,4/1/2024,23.64,6.82,2024-04
997,2,3,Bread,Bakery,9.53,12.6,65,4/1/2024,37.8,9.21,2024-04
998,9,3,Eggs,Dairy,6.21,8.36,146,1/14/2024,25.08,6.45,2024-01
998,9,1,Eggs,Dairy,6.21,8.36,146,1/14/2024,8.36,2.15,2024-01
999,15,2,Soft Drinks,Beverages,2.23,2.72,224,8/16/2024,5.44,0.98,2024-08
999,7,3,Rice,Grocery,1.05,1.32,224,8/16/2024,3.96,0.81,2024-08
999,7,1,Rice,Grocery,1.05,1.32,224,8/16/2024,1.32,0.27,2024-08
1000,10,1,Apples,Fruits,7.23,9.99,239,3/26/2024,9.99,2.76,2024-03
1001,7,1,Rice,Grocery,1.05,1.32,177,5/12/2024,1.32,0.27,2024-05
1001,10,1,Apples,Fruits,7.23,9.99,177,5/12/2024,9.99,2.76,2024-05
1001,11,2,Coffee,Beverages,0.7,1.06,177,5/12/2024,2.12,0.72,2024-05
1001,11,3,Coffee,Beverages,0.7,1.06,177,5/12/2024,3.18,1.08,2024-05
1001,10,3,Apples,Fruits,7.23,9.99,177,5/12/2024,29.97,8.28,2024-05
1002,11,3,Coffee,Beverages,0.7,1.06,267,7/1/2024,3.18,1.08,2024-07
1002,3,3,Feta Cheese,Dairy,7.45,10.5,267,7/1/2024,31.5,9.15,2024-07
1002,10,1,Apples,Fruits,7.23,9.99,267,7/1/2024,9.99,2.76,2024-07
1002,15,3,Soft Drinks,Beverages,2.23,2.72,267,7/1/2024,8.16,1.47,2024-07
1002,6,3,Pasta,Grocery,1.98,2.86,267,7/1/2024,8.58,2.64,2024-07
1003,13,3,Butter,Dairy,8.41,11.82,341,3/2/2024,35.46,10.23,2024-03
1003,3,3,Feta Cheese,Dairy,7.45,10.5,341,3/2/2024,31.5,9.15,2024-03
1003,10,3,Apples,Fruits,7.23,9.99,341,3/2/2024,29.97,8.28,2024-03
1003,4,3,Yogurt,Dairy,6.19,8.5,341,3/2/2024,25.5,6.93,2024-03
1003,5,3,Olive Oil,Grocery,1.98,2.61,341,3/2/2024,7.83,1.89,2024-03
1004,8,3,Chicken,Meat,8.73,11.5,282,8/6/2024,34.5,8.31,2024-08
1004,13,3,Butter,Dairy,8.41,11.82,282,8/6/2024,35.46,10.23,2024-08
1004,9,2,Eggs,Dairy,6.21,8.36,282,8/6/2024,16.72,4.3,2024-08
1004,13,1,Butter,Dairy,8.41,11.82,282,8/6/2024,11.82,3.41,2024-08
1004,9,3,Eggs,Dairy,6.21,8.36,282,8/6/2024,25.08,6.45,2024-08
1005,9,2,Eggs,Dairy,6.21,8.36,63,9/2/2024,16.72,4.3,2024-09
1005,8,1,Chicken,Meat,8.73,11.5,63,9/2/2024,11.5,2.77,2024-09
1006,12,1,Sugar,Grocery,9.71,12.43,217,8/17/2024,12.43,2.72,2024-08
1006,10,3,Apples,Fruits,7.23,9.99,217,8/17/2024,29.97,8.28,2024-08
1006,14,1,Juice,Beverages,2.52,3.62,217,8/17/2024,3.62,1.1,2024-08
1006,9,2,Eggs,Dairy,6.21,8.36,217,8/17/2024,16.72,4.3,2024-08
1006,12,1,Sugar,Grocery,9.71,12.43,217,8/17/2024,12.43,2.72,2024-08
1007,12,2,Sugar,Grocery,9.71,12.43,342,3/19/2024,24.86,5.44,2024-03
1008,4,1,Yogurt,Dairy,6.19,8.5,315,5/28/2024,8.5,2.31,2024-05
1009,6,3,Pasta,Grocery,1.98,2.86,283,5/17/2024,8.58,2.64,2024-05
1009,5,3,Olive Oil,Grocery,1.98,2.61,283,5/17/2024,7.83,1.89,2024-05
1009,9,2,Eggs,Dairy,6.21,8.36,283,5/17/2024,16.72,4.3,2024-05
1010,11,2,Coffee,Beverages,0.7,1.06,177,11/9/2024,2.12,0.72,2024-11
1010,12,2,Sugar,Grocery,9.71,12.43,177,11/9/2024,24.86,5.44,2024-11
1010,11,3,Coffee,Beverages,0.7,1.06,177,11/9/2024,3.18,1.08,2024-11
1010,9,3,Eggs,Dairy,6.21,8.36,177,11/9/2024,25.08,6.45,2024-11
1010,8,3,Chicken,Meat,8.73,11.5,177,11/9/2024,34.5,8.31,2024-11
1011,8,1,Chicken,Meat,8.73,11.5,461,3/5/2024,11.5,2.77,2024-03
1012,14,1,Juice,Beverages,2.52,3.62,417,1/13/2024,3.62,1.1,2024-01
1012,2,3,Bread,Bakery,9.53,12.6,417,1/13/2024,37.8,9.21,2024-01
1012,10,2,Apples,Fruits,7.23,9.99,417,1/13/2024,19.98,5.52,2024-01
1012,8,3,Chicken,Meat,8.73,11.5,417,1/13/2024,34.5,8.31,2024-01
1013,13,1,Butter,Dairy,8.41,11.82,98,7/31/2024,11.82,3.41,2024-07
1013,9,2,Eggs,Dairy,6.21,8.36,98,7/31/2024,16.72,4.3,2024-07
1013,2,3,Bread,Bakery,9.53,12.6,98,7/31/2024,37.8,9.21,2024-07
1013,2,2,Bread,Bakery,9.53,12.6,98,7/31/2024,25.2,6.14,2024-07
1013,10,3,Apples,Fruits,7.23,9.99,98,7/31/2024,29.97,8.28,2024-07
1014,2,3,Bread,Bakery,9.53,12.6,105,8/29/2024,37.8,9.21,2024-08
1014,15,3,Soft Drinks,Beverages,2.23,2.72,105,8/29/2024,8.16,1.47,2024-08
1014,13,2,Butter,Dairy,8.41,11.82,105,8/29/2024,23.64,6.82,2024-08
1014,15,1,Soft Drinks,Beverages,2.23,2.72,105,8/29/2024,2.72,0.49,2024-08
1014,7,3,Rice,Grocery,1.05,1.32,105,8/29/2024,3.96,0.81,2024-08
1015,3,3,Feta Cheese,Dairy,7.45,10.5,99,7/31/2024,31.5,9.15,2024-07
1015,5,2,Olive Oil,Grocery,1.98,2.61,99,7/31/2024,5.22,1.26,2024-07
1015,14,2,Juice,Beverages,2.52,3.62,99,7/31/2024,7.24,2.2,2024-07
1016,12,1,Sugar,Grocery,9.71,12.43,385,6/29/2024,12.43,2.72,2024-06
1016,1,3,Milk,Dairy,4.06,5.17,385,6/29/2024,15.51,3.33,2024-06
1016,11,3,Coffee,Beverages,0.7,1.06,385,6/29/2024,3.18,1.08,2024-06
1016,6,3,Pasta,Grocery,1.98,2.86,385,6/29/2024,8.58,2.64,2024-06
1016,8,2,Chicken,Meat,8.73,11.5,385,6/29/2024,23,5.54,2024-06
1017,2,3,Bread,Bakery,9.53,12.6,405,12/3/2024,37.8,9.21,2024-12
1017,12,3,Sugar,Grocery,9.71,12.43,405,12/3/2024,37.29,8.16,2024-12
1017,1,3,Milk,Dairy,4.06,5.17,405,12/3/2024,15.51,3.33,2024-12
1018,11,1,Coffee,Beverages,0.7,1.06,496,6/21/2024,1.06,0.36,2024-06
1018,14,1,Juice,Beverages,2.52,3.62,496,6/21/2024,3.62,1.1,2024-06
1018,5,2,Olive Oil,Grocery,1.98,2.61,496,6/21/2024,5.22,1.26,2024-06
1018,3,2,Feta Cheese,Dairy,7.45,10.5,496,6/21/2024,21,6.1,2024-06
1019,8,2,Chicken,Meat,8.73,11.5,311,6/8/2024,23,5.54,2024-06
1019,13,2,Butter,Dairy,8.41,11.82,311,6/8/2024,23.64,6.82,2024-06
1019,7,2,Rice,Grocery,1.05,1.32,311,6/8/2024,2.64,0.54,2024-06
1020,3,1,Feta Cheese,Dairy,7.45,10.5,6,6/12/2024,10.5,3.05,2024-06
1020,14,3,Juice,Beverages,2.52,3.62,6,6/12/2024,10.86,3.3,2024-06
1020,7,2,Rice,Grocery,1.05,1.32,6,6/12/2024,2.64,0.54,2024-06
1020,5,2,Olive Oil,Grocery,1.98,2.61,6,6/12/2024,5.22,1.26,2024-06
1021,9,1,Eggs,Dairy,6.21,8.36,476,7/6/2024,8.36,2.15,2024-07
1021,1,2,Milk,Dairy,4.06,5.17,476,7/6/2024,10.34,2.22,2024-07
1021,7,3,Rice,Grocery,1.05,1.32,476,7/6/2024,3.96,0.81,2024-07
1021,7,3,Rice,Grocery,1.05,1.32,476,7/6/2024,3.96,0.81,2024-07
1021,11,3,Coffee,Beverages,0.7,1.06,476,7/6/2024,3.18,1.08,2024-07
1022,11,2,Coffee,Beverages,0.7,1.06,465,7/9/2024,2.12,0.72,2024-07
1022,7,3,Rice,Grocery,1.05,1.32,465,7/9/2024,3.96,0.81,2024-07
1022,1,1,Milk,Dairy,4.06,5.17,465,7/9/2024,5.17,1.11,2024-07
1022,9,3,Eggs,Dairy,6.21,8.36,465,7/9/2024,25.08,6.45,2024-07
1022,7,3,Rice,Grocery,1.05,1.32,465,7/9/2024,3.96,0.81,2024-07
1023,12,2,Sugar,Grocery,9.71,12.43,197,11/3/2024,24.86,5.44,2024-11
1023,8,3,Chicken,Meat,8.73,11.5,197,11/3/2024,34.5,8.31,2024-11
1023,15,3,Soft Drinks,Beverages,2.23,2.72,197,11/3/2024,8.16,1.47,2024-11
1023,10,3,Apples,Fruits,7.23,9.99,197,11/3/2024,29.97,8.28,2024-11
1023,2,3,Bread,Bakery,9.53,12.6,197,11/3/2024,37.8,9.21,2024-11
1024,9,1,Eggs,Dairy,6.21,8.36,351,9/12/2024,8.36,2.15,2024-09
1024,13,1,Butter,Dairy,8.41,11.82,351,9/12/2024,11.82,3.41,2024-09
1024,15,1,Soft Drinks,Beverages,2.23,2.72,351,9/12/2024,2.72,0.49,2024-09
1025,8,1,Chicken,Meat,8.73,11.5,133,7/1/2024,11.5,2.77,2024-07
1025,13,1,Butter,Dairy,8.41,11.82,133,7/1/2024,11.82,3.41,2024-07
1026,5,2,Olive Oil,Grocery,1.98,2.61,358,4/26/2024,5.22,1.26,2024-04
1026,5,1,Olive Oil,Grocery,1.98,2.61,358,4/26/2024,2.61,0.63,2024-04
1026,12,1,Sugar,Grocery,9.71,12.43,358,4/26/2024,12.43,2.72,2024-04
1026,2,1,Bread,Bakery,9.53,12.6,358,4/26/2024,12.6,3.07,2024-04
1027,2,1,Bread,Bakery,9.53,12.6,259,10/8/2024,12.6,3.07,2024-10
1027,6,3,Pasta,Grocery,1.98,2.86,259,10/8/2024,8.58,2.64,2024-10
1028,13,2,Butter,Dairy,8.41,11.82,437,7/14/2024,23.64,6.82,2024-07
1029,11,2,Coffee,Beverages,0.7,1.06,23,2/3/2024,2.12,0.72,2024-02
1029,2,3,Bread,Bakery,9.53,12.6,23,2/3/2024,37.8,9.21,2024-02
1029,7,1,Rice,Grocery,1.05,1.32,23,2/3/2024,1.32,0.27,2024-02
1029,3,1,Feta Cheese,Dairy,7.45,10.5,23,2/3/2024,10.5,3.05,2024-02
1029,8,3,Chicken,Meat,8.73,11.5,23,2/3/2024,34.5,8.31,2024-02
1030,1,1,Milk,Dairy,4.06,5.17,485,2/21/2024,5.17,1.11,2024-02
1030,8,1,Chicken,Meat,8.73,11.5,485,2/21/2024,11.5,2.77,2024-02
1031,14,1,Juice,Beverages,2.52,3.62,53,4/21/2024,3.62,1.1,2024-04
1031,4,1,Yogurt,Dairy,6.19,8.5,53,4/21/2024,8.5,2.31,2024-04
1031,13,1,Butter,Dairy,8.41,11.82,53,4/21/2024,11.82,3.41,2024-04
1032,14,3,Juice,Beverages,2.52,3.62,165,9/8/2024,10.86,3.3,2024-09
1032,2,1,Bread,Bakery,9.53,12.6,165,9/8/2024,12.6,3.07,2024-09
1032,2,1,Bread,Bakery,9.53,12.6,165,9/8/2024,12.6,3.07,2024-09
1032,3,3,Feta Cheese,Dairy,7.45,10.5,165,9/8/2024,31.5,9.15,2024-09
1033,9,2,Eggs,Dairy,6.21,8.36,202,3/22/2024,16.72,4.3,2024-03
1033,3,1,Feta Cheese,Dairy,7.45,10.5,202,3/22/2024,10.5,3.05,2024-03
1033,1,2,Milk,Dairy,4.06,5.17,202,3/22/2024,10.34,2.22,2024-03
1034,1,2,Milk,Dairy,4.06,5.17,458,8/19/2024,10.34,2.22,2024-08
1034,12,3,Sugar,Grocery,9.71,12.43,458,8/19/2024,37.29,8.16,2024-08
1034,2,2,Bread,Bakery,9.53,12.6,458,8/19/2024,25.2,6.14,2024-08
1035,13,1,Butter,Dairy,8.41,11.82,83,8/14/2024,11.82,3.41,2024-08
1036,10,2,Apples,Fruits,7.23,9.99,145,8/20/2024,19.98,5.52,2024-08
1036,9,3,Eggs,Dairy,6.21,8.36,145,8/20/2024,25.08,6.45,2024-08
1036,7,3,Rice,Grocery,1.05,1.32,145,8/20/2024,3.96,0.81,2024-08
1036,10,2,Apples,Fruits,7.23,9.99,145,8/20/2024,19.98,5.52,2024-08
1036,14,1,Juice,Beverages,2.52,3.62,145,8/20/2024,3.62,1.1,2024-08
1037,2,1,Bread,Bakery,9.53,12.6,85,8/8/2024,12.6,3.07,2024-08
1037,9,3,Eggs,Dairy,6.21,8.36,85,8/8/2024,25.08,6.45,2024-08
1037,15,3,Soft Drinks,Beverages,2.23,2.72,85,8/8/2024,8.16,1.47,2024-08
1037,8,1,Chicken,Meat,8.73,11.5,85,8/8/2024,11.5,2.77,2024-08
1038,9,2,Eggs,Dairy,6.21,8.36,78,2/11/2024,16.72,4.3,2024-02
1038,4,1,Yogurt,Dairy,6.19,8.5,78,2/11/2024,8.5,2.31,2024-02
1038,15,3,Soft Drinks,Beverages,2.23,2.72,78,2/11/2024,8.16,1.47,2024-02
1038,9,1,Eggs,Dairy,6.21,8.36,78,2/11/2024,8.36,2.15,2024-02
1038,7,1,Rice,Grocery,1.05,1.32,78,2/11/2024,1.32,0.27,2024-02
1039,15,2,Soft Drinks,Beverages,2.23,2.72,457,1/21/2024,5.44,0.98,2024-01
1039,15,2,Soft Drinks,Beverages,2.23,2.72,457,1/21/2024,5.44,0.98,2024-01
1039,13,1,Butter,Dairy,8.41,11.82,457,1/21/2024,11.82,3.41,2024-01
1039,4,2,Yogurt,Dairy,6.19,8.5,457,1/21/2024,17,4.62,2024-01
1040,10,1,Apples,Fruits,7.23,9.99,366,2/11/2024,9.99,2.76,2024-02
1040,15,1,Soft Drinks,Beverages,2.23,2.72,366,2/11/2024,2.72,0.49,2024-02
1040,8,3,Chicken,Meat,8.73,11.5,366,2/11/2024,34.5,8.31,2024-02
1040,15,2,Soft Drinks,Beverages,2.23,2.72,366,2/11/2024,5.44,0.98,2024-02
1040,9,2,Eggs,Dairy,6.21,8.36,366,2/11/2024,16.72,4.3,2024-02
1041,11,3,Coffee,Beverages,0.7,1.06,1,4/22/2024,3.18,1.08,2024-04
1041,5,1,Olive Oil,Grocery,1.98,2.61,1,4/22/2024,2.61,0.63,2024-04
1041,10,1,Apples,Fruits,7.23,9.99,1,4/22/2024,9.99,2.76,2024-04
1041,4,1,Yogurt,Dairy,6.19,8.5,1,4/22/2024,8.5,2.31,2024-04
1041,12,1,Sugar,Grocery,9.71,12.43,1,4/22/2024,12.43,2.72,2024-04
1042,12,1,Sugar,Grocery,9.71,12.43,51,4/14/2024,12.43,2.72,2024-04
1042,4,3,Yogurt,Dairy,6.19,8.5,51,4/14/2024,25.5,6.93,2024-04
1043,6,3,Pasta,Grocery,1.98,2.86,173,7/10/2024,8.58,2.64,2024-07
1043,7,3,Rice,Grocery,1.05,1.32,173,7/10/2024,3.96,0.81,2024-07
1044,7,1,Rice,Grocery,1.05,1.32,205,1/17/2024,1.32,0.27,2024-01
1044,14,2,Juice,Beverages,2.52,3.62,205,1/17/2024,7.24,2.2,2024-01
1044,3,1,Feta Cheese,Dairy,7.45,10.5,205,1/17/2024,10.5,3.05,2024-01
1044,7,3,Rice,Grocery,1.05,1.32,205,1/17/2024,3.96,0.81,2024-01
1044,9,3,Eggs,Dairy,6.21,8.36,205,1/17/2024,25.08,6.45,2024-01
1045,4,3,Yogurt,Dairy,6.19,8.5,260,4/29/2024,25.5,6.93,2024-04
1045,1,1,Milk,Dairy,4.06,5.17,260,4/29/2024,5.17,1.11,2024-04
1046,9,1,Eggs,Dairy,6.21,8.36,446,5/8/2024,8.36,2.15,2024-05
1046,10,3,Apples,Fruits,7.23,9.99,446,5/8/2024,29.97,8.28,2024-05
1047,10,3,Apples,Fruits,7.23,9.99,449,5/9/2024,29.97,8.28,2024-05
1047,6,3,Pasta,Grocery,1.98,2.86,449,5/9/2024,8.58,2.64,2024-05
1047,10,3,Apples,Fruits,7.23,9.99,449,5/9/2024,29.97,8.28,2024-05
1047,2,3,Bread,Bakery,9.53,12.6,449,5/9/2024,37.8,9.21,2024-05
1048,5,3,Olive Oil,Grocery,1.98,2.61,369,2/29/2024,7.83,1.89,2024-02
1048,6,3,Pasta,Grocery,1.98,2.86,369,2/29/2024,8.58,2.64,2024-02
1048,12,3,Sugar,Grocery,9.71,12.43,369,2/29/2024,37.29,8.16,2024-02
1048,14,3,Juice,Beverages,2.52,3.62,369,2/29/2024,10.86,3.3,2024-02
1049,4,3,Yogurt,Dairy,6.19,8.5,488,2/17/2024,25.5,6.93,2024-02
1050,12,3,Sugar,Grocery,9.71,12.43,288,1/29/2024,37.29,8.16,2024-01
1051,7,2,Rice,Grocery,1.05,1.32,34,4/6/2024,2.64,0.54,2024-04
1051,1,3,Milk,Dairy,4.06,5.17,34,4/6/2024,15.51,3.33,2024-04
1051,6,3,Pasta,Grocery,1.98,2.86,34,4/6/2024,8.58,2.64,2024-04
1052,1,1,Milk,Dairy,4.06,5.17,348,1/10/2024,5.17,1.11,2024-01
1052,15,2,Soft Drinks,Beverages,2.23,2.72,348,1/10/2024,5.44,0.98,2024-01
1052,8,3,Chicken,Meat,8.73,11.5,348,1/10/2024,34.5,8.31,2024-01
1053,12,3,Sugar,Grocery,9.71,12.43,95,8/29/2024,37.29,8.16,2024-08
1053,10,1,Apples,Fruits,7.23,9.99,95,8/29/2024,9.99,2.76,2024-08
1054,13,3,Butter,Dairy,8.41,11.82,72,11/9/2024,35.46,10.23,2024-11
1054,11,2,Coffee,Beverages,0.7,1.06,72,11/9/2024,2.12,0.72,2024-11
1054,2,1,Bread,Bakery,9.53,12.6,72,11/9/2024,12.6,3.07,2024-11
1054,6,2,Pasta,Grocery,1.98,2.86,72,11/9/2024,5.72,1.76,2024-11
1054,7,2,Rice,Grocery,1.05,1.32,72,11/9/2024,2.64,0.54,2024-11
1055,14,1,Juice,Beverages,2.52,3.62,39,8/19/2024,3.62,1.1,2024-08
1055,7,1,Rice,Grocery,1.05,1.32,39,8/19/2024,1.32,0.27,2024-08
1055,14,3,Juice,Beverages,2.52,3.62,39,8/19/2024,10.86,3.3,2024-08
1055,10,3,Apples,Fruits,7.23,9.99,39,8/19/2024,29.97,8.28,2024-08
1055,3,2,Feta Cheese,Dairy,7.45,10.5,39,8/19/2024,21,6.1,2024-08
1056,12,3,Sugar,Grocery,9.71,12.43,154,10/3/2024,37.29,8.16,2024-10
1056,11,2,Coffee,Beverages,0.7,1.06,154,10/3/2024,2.12,0.72,2024-10
1057,14,3,Juice,Beverages,2.52,3.62,250,10/10/2024,10.86,3.3,2024-10
1057,10,1,Apples,Fruits,7.23,9.99,250,10/10/2024,9.99,2.76,2024-10
1057,6,3,Pasta,Grocery,1.98,2.86,250,10/10/2024,8.58,2.64,2024-10
1057,14,3,Juice,Beverages,2.52,3.62,250,10/10/2024,10.86,3.3,2024-10
1057,8,3,Chicken,Meat,8.73,11.5,250,10/10/2024,34.5,8.31,2024-10
1058,6,3,Pasta,Grocery,1.98,2.86,162,7/21/2024,8.58,2.64,2024-07
1058,7,1,Rice,Grocery,1.05,1.32,162,7/21/2024,1.32,0.27,2024-07
1058,13,1,Butter,Dairy,8.41,11.82,162,7/21/2024,11.82,3.41,2024-07
1058,13,3,Butter,Dairy,8.41,11.82,162,7/21/2024,35.46,10.23,2024-07
1059,3,3,Feta Cheese,Dairy,7.45,10.5,438,9/3/2024,31.5,9.15,2024-09
1059,3,2,Feta Cheese,Dairy,7.45,10.5,438,9/3/2024,21,6.1,2024-09
1059,13,3,Butter,Dairy,8.41,11.82,438,9/3/2024,35.46,10.23,2024-09
1059,11,1,Coffee,Beverages,0.7,1.06,438,9/3/2024,1.06,0.36,2024-09
1060,6,3,Pasta,Grocery,1.98,2.86,118,10/16/2024,8.58,2.64,2024-10
1060,12,3,Sugar,Grocery,9.71,12.43,118,10/16/2024,37.29,8.16,2024-10
1060,9,3,Eggs,Dairy,6.21,8.36,118,10/16/2024,25.08,6.45,2024-10
1061,10,1,Apples,Fruits,7.23,9.99,259,9/20/2024,9.99,2.76,2024-09
1061,1,2,Milk,Dairy,4.06,5.17,259,9/20/2024,10.34,2.22,2024-09
1061,15,1,Soft Drinks,Beverages,2.23,2.72,259,9/20/2024,2.72,0.49,2024-09
1062,11,3,Coffee,Beverages,0.7,1.06,379,8/1/2024,3.18,1.08,2024-08
1063,3,1,Feta Cheese,Dairy,7.45,10.5,306,7/18/2024,10.5,3.05,2024-07
1064,4,3,Yogurt,Dairy,6.19,8.5,268,3/19/2024,25.5,6.93,2024-03
1064,14,3,Juice,Beverages,2.52,3.62,268,3/19/2024,10.86,3.3,2024-03
1064,4,2,Yogurt,Dairy,6.19,8.5,268,3/19/2024,17,4.62,2024-03
1065,13,3,Butter,Dairy,8.41,11.82,449,12/8/2024,35.46,10.23,2024-12
1065,15,1,Soft Drinks,Beverages,2.23,2.72,449,12/8/2024,2.72,0.49,2024-12
1065,12,3,Sugar,Grocery,9.71,12.43,449,12/8/2024,37.29,8.16,2024-12
1065,2,2,Bread,Bakery,9.53,12.6,449,12/8/2024,25.2,6.14,2024-12
1065,6,2,Pasta,Grocery,1.98,2.86,449,12/8/2024,5.72,1.76,2024-12
1066,15,3,Soft Drinks,Beverages,2.23,2.72,54,12/9/2024,8.16,1.47,2024-12
1066,6,3,Pasta,Grocery,1.98,2.86,54,12/9/2024,8.58,2.64,2024-12
1067,4,3,Yogurt,Dairy,6.19,8.5,236,6/21/2024,25.5,6.93,2024-06
1067,8,3,Chicken,Meat,8.73,11.5,236,6/21/2024,34.5,8.31,2024-06
1068,14,3,Juice,Beverages,2.52,3.62,389,3/9/2024,10.86,3.3,2024-03
1068,13,1,Butter,Dairy,8.41,11.82,389,3/9/2024,11.82,3.41,2024-03
1068,2,1,Bread,Bakery,9.53,12.6,389,3/9/2024,12.6,3.07,2024-03
1069,1,1,Milk,Dairy,4.06,5.17,478,3/27/2024,5.17,1.11,2024-03
1069,1,2,Milk,Dairy,4.06,5.17,478,3/27/2024,10.34,2.22,2024-03
